Company_Name,DIVISION,Item_Code,Item_Name,Packing,Expiry,BatchNo,SaleRate,MRP,SaleScm1,SaleScm2,BATCHQTY,GSTPER,Item_Date,Date,Time
"TASMED I",TS3,29036,"MIBETA PLUS-5",10`S,08/18,ART-2821,39.62,52,0,0,0,12.00,21-Nov-2016,11-Aug-2021,11:30:03
"MIRAJ BI",00,47109,LEVOCEE#,10`S,09/18,LV16K-316,25.15,35,0,0,0,12.00,21-Nov-2016,11-Aug-2021,11:30:03
"LA RENON",LA7,22229,"XIMOREN 500MG TAB",1X4`S,09/18,1176031,246.43,345,0,0,0,12.00,21-Nov-2016,11-Aug-2021,11:30:03
"D.A.L PH",00,12413,"PARAGLOW  CREAM",150GM,01/22,B239,188.86,266,11,1,9,18.00,21-Nov-2016,11-Aug-2021,11:30:03
NEOMEDIX,00,10204,"NEPAVON  EYE DROP",5ML,07/22,CYQAG02,132.14,185,0,0,10,12.00,21-Nov-2016,11-Aug-2021,11:30:03
NEOMEDIX,00,10205,"OPTIMOIST  EYE DROP",10ML,06/23,PYQAD06,94.28,132,0,0,60,12.00,21-Nov-2016,11-Aug-2021,11:30:03
NEOMEDIX,00,1026,"OPTIMOIST  ULTRA EYE DROP",10ML,03/23,PYQAC11,231.42,324,0,0,62,12.00,21-Nov-2016,11-Aug-2021,11:30:03
RAPROSS,RP1,5690,"AFITRA 400 TAB",4`S,03/18,16DGJT001,91.43,120,10,1,0,12.00,22-Nov-2016,11-Aug-2021,11:30:03
RAPROSS,00,5691,"LCZ PLUS SYP",60ML,09/21,AKAG07,44.79,62.7,0,0,0,12.00,22-Nov-2016,11-Aug-2021,11:30:03
"LA RENON",LA12,22230,"UTICHECK SR 100",10`S,06/21,T0981902,51.43,72,0,0,0,12.00,22-Nov-2016,11-Aug-2021,11:30:03
RUSAN,00,0271,"2BACONIL TTS10 (7MG)#",7PATCHES,07/21,D255819144,354.17,595,0,0,0,12.00,22-Nov-2016,11-Aug-2021,11:30:03
RUSAN,00,0272,"2BACONIL TTS20 (14MG)#",7PATCHES,07/21,D255819154,395.86,665,0,0,0,12.00,22-Nov-2016,11-Aug-2021,11:30:03
RUSAN,00,0273,"2BACONIL TTS30(21MG)#",7PATCHES,08/21,D255819179,500,840,0,0,0,12.00,22-Nov-2016,11-Aug-2021,11:30:03
"WANDER L",WN,99150,CORIMINIC-DROP,15ML,01/23,NCO10202,47.29,66.2,10,1,68,12.00,23-Nov-2016,11-Aug-2021,11:30:03
ABBOTT,N2,87698,"CLINAXON 2ML",2ML,02/20,APD0036,94.59,132.43,0,0,0,12.00,24-Nov-2016,11-Aug-2021,11:30:03
ZUVENTUS,ZU,83904,"INSTAMUNE POW",90GM,03/23,ZPF2AB1003,393.52,516.5,20,1,25,5.00,24-Nov-2016,11-Aug-2021,11:30:03
CONVINA,00,4406,"DYNOCON SACHETS",1`S,01/18,BSH-1608026,27.28,35,0,0,0,12.00,24-Nov-2016,11-Aug-2021,11:30:03
"ARISTO P",AR1,20339,"MONTINA L  SYP",60ML,12/22,MTN21005,47.14,66,9,1,5,12.00,25-Nov-2016,11-Aug-2021,11:30:03
GENTICA,AR3,9758,"FONDUM  INJ#",0.5ML,08/18,FGZ16001,495.27,780,0,0,0,5.00,25-Nov-2016,11-Aug-2021,11:30:03
"ALKEM LA",K6,73335,"TOLKEM SR 450 TAB",6`S,08/21,TLM19010MR,144.64,202.5,0,0,0,12.00,25-Nov-2016,11-Aug-2021,11:30:03
"OAKNET H",CVD,02226,SUPRAGLIP,10`S,04/22,KFF20002,85.48,119.67,9,1,27,12.00,25-Nov-2016,11-Aug-2021,11:30:03
ABBOTT,AB2,12871,"DIGENE TAB MINT (MINIDANGLER)",15`S,09/19,DMD6010,11.55,15,7,1,0,12.00,28-Nov-2016,11-Aug-2021,11:30:03
ERIS,ER2,10965,"CLISTIN  SYP",100ML,09/18,BE16022,57.14,75,5,1,0,12.00,29-Nov-2016,11-Aug-2021,11:30:03
GLENMARK,GL15,017181,".CANDID-KZ CREAM",1`S,12/18,11170119,102.86,135,10,1,0,0.00,29-Nov-2016,11-Aug-2021,11:30:03
GLENMARK,GL15,017185,"CANDID-KZ PREMIUM SOAP",75GM,10/22,S20CZ003,114.91,169.5,0,0,35,18.00,29-Nov-2016,11-Aug-2021,11:30:03
MACLEODS,M7,82865,"PANDERM SUPER",15GM,01/23,KPB21001A,125.71,176,23,2,38,12.00,29-Nov-2016,11-Aug-2021,11:30:03
MACLEODS,M2,82866,"ROSUMAC ASP 20",10`S,02/18,"16LGIC029      ",62.14,87,0,0,0,12.00,29-Nov-2016,11-Aug-2021,11:30:03
MACLEODS,M2,82867,"ROSUMAC ASP 150",10`S,02/18,16LGIC033,43.43,57,0,0,0,12.00,29-Nov-2016,11-Aug-2021,11:30:03
MACLEODS,M2,82868,"ROSUMAC ASP FORTE",10`S,03/18,"16LGJC004      ",73.9,97,0,0,0,12.00,29-Nov-2016,11-Aug-2021,11:30:03
"LYKA LAB",LK1,98475,"LEVOCET SYRUP",60ML,04/23,GL21299A,54.61,76.45,9,1,18,12.00,29-Nov-2016,11-Aug-2021,11:30:03
DR.REDDY,D14,31384,"VOZUCA 0.3MG 14`S",14`S,07/22,33TVT011,125.71,176,0,0,6,12.00,29-Nov-2016,11-Aug-2021,11:30:03
"AJANTA P",AJ13,078241,"LUCOZ CREAM  20GM",20GM,09/18,M668,190.48,250,0,0,0,12.00,30-Nov-2016,11-Aug-2021,11:30:03
"AJANTA P",AJ13,078242,"LUCOZ CREAM  30GM",30GM,11/22,G0996,160.71,225,0,0,9,12.00,30-Nov-2016,11-Aug-2021,11:30:03
HIMALAYA,HM2,74227,"ANTI HAIR LOSS 50ML*",50ML;,09/22,91900321,120.73,185,0,0,0,18.00,30-Nov-2016,11-Aug-2021,11:30:03
LUPIN,L15,85985,"ALPHACEPT -4 CAP",10`S,07/18,BC1608071A,96.43,135,0,0,0,12.00,30-Nov-2016,11-Aug-2021,11:30:03
LUPIN,L15,85986,"ALPHACEPT -8 CAP",10`S,07/18,BC1608001A,152.38,200,0,0,0,12.00,30-Nov-2016,11-Aug-2021,11:30:03
LUPIN,L5,85987,"CLOPITAB  CV  GOLD 20 CAP",10`S,07/22,SGUL0028,53.71,75.2,0,0,0,12.00,30-Nov-2016,11-Aug-2021,11:30:03
JUBILANT,00,01836,"JUBIRA  10",10`S,08/22,PKEAD61,96.43,135,0,0,1,12.00,30-Nov-2016,11-Aug-2021,11:30:03
LUPIN,L5,85988,"CLOPITAB   CV GOLD  10 CAP",10`S,09/22,SGUL0104,39.61,55.45,0,0,22,12.00,30-Nov-2016,11-Aug-2021,11:30:03
JUBILANT,00,01837,"GLIPIJUB M",10`S,11/19,53170026,88.59,124.02,0,0,0,12.00,30-Nov-2016,11-Aug-2021,11:30:03
ZUVENTUS,ZU2,83905,"REVOSTAT 20 TAB",10`S,08/18,16C16001,100.06,130,0,0,0,12.00,30-Nov-2016,11-Aug-2021,11:30:03
ZUVENTUS,ZU2,83906,"REVOSTAT 10 TAB",10`S,10/23,E16HE20001,60.36,84.5,10,1,85,12.00,30-Nov-2016,11-Aug-2021,11:30:03
ZUVENTUS,ZU2,83907,"REVOSTAT 5 TAB",10`S,02/19,16A16001,30.79,40,0,0,0,12.00,30-Nov-2016,11-Aug-2021,11:30:03
SYSTOPIC,00,00222,".TENEFIT -M*",10`S,08/21,PCTEM19161,56.42,79,0,0,0,12.00,30-Nov-2016,11-Aug-2021,11:30:03
ADONIS,00,5221,"ANDRO Q ACTIVE",10`S,06/22,457,813.56,1200,0,0,7,18.00,30-Nov-2016,11-Aug-2021,11:30:03
ZYDUS,Z23,251049,"AMLODAC  M 25",15`S,10/21,S902728,64.07,89.7,0,0,2,12.00,01-Dec-2016,11-Aug-2021,11:30:03
DR.REDDY,D8,31385,"HAIROOTZ EVA TAB",15`S,06/19,HZE17002,135.59,200,0,0,0,18.00,01-Dec-2016,11-Aug-2021,11:30:03
ERIS,ER4,65301,"CALSHINE 60K (7`S TAB)",7`S,09/23,GCSH21001,136.06,190.48,0,0,24,12.00,01-Dec-2016,11-Aug-2021,11:30:03
ERIS,ER1,65302,"LORSAVE -H (15`S PACK)",15`S,03/22,GLSH19003,99.6,139.44,0,0,0,12.00,01-Dec-2016,11-Aug-2021,11:30:03
RAPROSS,00,5692,CANDIRAP-100,4`S,10/20,RAP18038,29.23,40.92,0,0,0,12.00,01-Dec-2016,11-Aug-2021,11:30:03
RAPROSS,00,5693,CANDIRAP-200,4`S,04/22,RAP20014,62.68,87.75,0,0,6,12.00,01-Dec-2016,11-Aug-2021,11:30:03
GLENMARK,GL18,017186,"SUNGRACE ULTRA 60GM",60GM,08/19,CH701,434.58,641,0,0,0,18.00,02-Dec-2016,11-Aug-2021,11:30:03
GLENMARK,GL4,017187,"ALEX SF SYP",100ML,02/23,11210370,84.29,118,11,1,704,12.00,02-Dec-2016,11-Aug-2021,11:30:03
"ALKEM LA",K7,73336,"ITRATUF 200CAP",7`S,08/21,19442177,175,245,0,0,0,12.00,02-Dec-2016,11-Aug-2021,11:30:03
"ALKEM LA",K7,73337,"MINOKEM F 5%",60ML,03/23,MFF21002TM,528.57,740,0,0,21,12.00,02-Dec-2016,11-Aug-2021,11:30:03
NOUVEAU,00,0291,"ARG9 SACH",5GM,06/24,NAG3372,30.29,42.4,0,0,3772,12.00,02-Dec-2016,11-Aug-2021,11:30:03
NOUVEAU,00,0292,"CARDEPA CAP",10`S,03/19,CD1025,53.33,70,0,0,0,12.00,02-Dec-2016,11-Aug-2021,11:30:03
NOUVEAU,00,0293,"CONVALES SACHET",10.2GM,07/23,DCS1045,50,70,0,0,159,12.00,02-Dec-2016,11-Aug-2021,11:30:03
NOUVEAU,00,0294,"DIGESTAL CAP",10`S,09/21,DDG1067,91.53,135,0,0,0,18.00,02-Dec-2016,11-Aug-2021,11:30:03
NOUVEAU,00,0295,"ELECTRAPEG SACH",139.45GM,08/17,NES1038,144.76,190,4,1,0,12.00,02-Dec-2016,11-Aug-2021,11:30:03
NOUVEAU,00,0296,"EZLAX SACH",10.4GM,03/24,NEX2819,12.86,18,9,1,643,12.00,02-Dec-2016,11-Aug-2021,11:30:03
NOUVEAU,00,0297,"FENU G SACH",3GM,04/24,DFG1004,5.71,8,0,0,510,12.00,02-Dec-2016,11-Aug-2021,11:30:03
NOUVEAU,00,0298,"FOLMET TAB(SEE FOLMET NM",10`S,06/19,NFT1297,25.71,36,0,0,0,12.00,02-Dec-2016,11-Aug-2021,11:30:03
NOUVEAU,00,0299,"GNORM CAP",6`S,04/23,DGC1009,94.28,132,0,0,130,12.00,02-Dec-2016,11-Aug-2021,11:30:03
NOUVEAU,00,02910,"GNORM SACHET*",7.65GM,02/23,DGP1089,25,35,0,0,341,12.00,02-Dec-2016,11-Aug-2021,11:30:03
NOUVEAU,00,02911,".HYAL ORAL TAB",10`S,10/21,DHT1001,58.98,87,0,0,0,12.00,02-Dec-2016,11-Aug-2021,11:30:03
NOUVEAU,00,02912,"HIGHPRO VANILLA",250GM,08/22,DHV2566,305.08,450,0,0,17,18.00,02-Dec-2016,11-Aug-2021,11:30:03
NOUVEAU,00,02913,"K-ION TAB",10`S,07/22,NNT1144,50.86,71.2,0,0,189,12.00,02-Dec-2016,11-Aug-2021,11:30:03
NOUVEAU,00,02914,"MA-DHA CAP",10`S,12/22,MD1106,64.07,89.7,0,0,123,12.00,02-Dec-2016,11-Aug-2021,11:30:03
NOUVEAU,00,02915,"MECGLA TAB",10`S,01/23,MG7A645,84.29,118,0,0,91,12.00,02-Dec-2016,11-Aug-2021,11:30:03
NOUVEAU,00,02916,"NIACIN NF TAB",10`S,10/22,NCT1080,58.57,82,0,0,94,12.00,02-Dec-2016,11-Aug-2021,11:30:03
NOUVEAU,00,02917,"OROKINASE TAB",10`S,11/22,DKT2047,67.12,99,0,0,241,18.00,02-Dec-2016,11-Aug-2021,11:30:03
NOUVEAU,00,02918,"REFIL TAB",10`S,09/19,NRT1215,50.29,66,0,0,0,12.00,02-Dec-2016,11-Aug-2021,11:30:03
NOUVEAU,00,02919,"TRIMEG SACHET",3.5GM,12/22,NTR1100,16.43,23,0,0,871,12.00,02-Dec-2016,11-Aug-2021,11:30:03
PIRAMAL,N12,18152,"FERRADOL FOOD 200GM",200GM,05/20,FDP8103,81.36,120,0,0,0,18.00,02-Dec-2016,11-Aug-2021,11:30:03
"WANDER L",WN,99151,"NURTURE POWDER(ELAICHI FLAV.)",200GM,07/18,NNP70216,210.32,299,9,1,0,18.00,02-Dec-2016,11-Aug-2021,11:30:03
"FDC LIMI",F4,42777,"CODZI D SYP",100ML,10/18,086K010,38.57,54,10,1,0,12.00,02-Dec-2016,11-Aug-2021,11:30:03
ALEMBIC,A17,11236,"LACTONIC PLUS GRANULES",200GM,08/18,DK6662006,278.57,390,0,0,0,12.00,02-Dec-2016,11-Aug-2021,11:30:03
ALEMBIC,00,11237,"KINPHOS TAB",10`S,03/18,EB6676001,113.78,160,0,0,0,12.00,02-Dec-2016,11-Aug-2021,11:30:03
"ARISTO P",AR1,9759,"ORNOF RF 50SYP",60ML,12/18,D1054A017,35.36,49.5,5,1,0,12.00,02-Dec-2016,11-Aug-2021,11:30:03
LUPIN,L15,85989,"ALPHACEPT -D4 CAP(10+10C COMBI",1KIT,11/18,C1701021,178.57,250,0,0,0,12.00,02-Dec-2016,11-Aug-2021,11:30:03
LUPIN,L15,85990,"ALPHACEPT -D8 CAP(10+10C COMBI",1KIT,07/18,C1609009,238.61,310,0,0,0,12.00,02-Dec-2016,11-Aug-2021,11:30:03
LUPIN,L1,85992,"BUDAMATE NEB 1MG",2ML,11/22,21R041,44.29,62,0,0,308,12.00,02-Dec-2016,11-Aug-2021,11:30:03
LUPIN,L1,85993,"BUDAMATE  NEB 0.5MG",2ML,11/22,21R045,37.96,53.15,0,0,1036,12.00,02-Dec-2016,11-Aug-2021,11:30:03
INDOCO,00,06196,"KIDODENT XP 100GM",100GM,01/19,KBI1B7,130.17,192,11,1,0,18.00,02-Dec-2016,11-Aug-2021,11:30:03
CROSLAND,C16,93363,"YUGARD CREAM( ANTI-AGE30GM)",30GM,03/23,H021074A,1016.27,1499,0,0,10,18.00,03-Dec-2016,11-Aug-2021,11:30:03
"KRUGER N",00,0711,"ALCORID-P SUSP",100ML,12/22,KPL21001A,62.15,87,5,1,189,12.00,03-Dec-2016,11-Aug-2021,11:30:03
"KRUGER N",00,0712,"FECOZER TAB",10`S,06/17,T-7626,56.85,79,0,0,0,12.00,03-Dec-2016,11-Aug-2021,11:30:03
"KRUGER N",00,0713,"FLYTOCLAV-625 TAB",10`S,10/17,SSB-900,129.52,170,0,0,0,12.00,03-Dec-2016,11-Aug-2021,11:30:03
"KRUGER N",00,0714,"LUBRICART RH",10`S,02/21,MFT-19035,177.86,249,0,0,0,18.00,03-Dec-2016,11-Aug-2021,11:30:03
"KRUGER N",00,0715,"LUBRICART D NEW",10`S,08/22,378TR,145.08,214,10,1,88,18.00,03-Dec-2016,11-Aug-2021,11:30:03
"KRUGER N",00,0716,"OSTEGO D3 NEW",10`S,04/22,177TR,72.54,107,10,1,72,18.00,03-Dec-2016,11-Aug-2021,11:30:03
"KRUGER N",00,0717,"OSTEGO K2",10`S,08/22,MNT-32177,149.15,220,10,1,44,18.00,03-Dec-2016,11-Aug-2021,11:30:03
"KRUGER N",00,0718,"OXYNEURON OD (N)",10`S,01/22,014CR,91.53,135,0,0,0,18.00,03-Dec-2016,11-Aug-2021,11:30:03
"KRUGER N",00,0719,"POGO-DSR CAP",10`S,02/23,BMC-256,89.29,125,0,0,38,12.00,03-Dec-2016,11-Aug-2021,11:30:03
"KRUGER N",00,07110,"LUBRICART NEW",10`S,11/22,111T,98.31,145,10,1,44,18.00,03-Dec-2016,11-Aug-2021,11:30:03
ZYDUS,ZS,251050,"JOINTBOND  FORTE  SACHET",1`S,09/18,F0336002,70.51,104,0,0,0,18.00,03-Dec-2016,11-Aug-2021,11:30:03
"LA PRIST",00,5933,"NOKVER 200",4`S,09/18,J6040,83.13,108,0,0,0,12.00,03-Dec-2016,11-Aug-2021,11:30:03
ERIS,00,10966,"ETHNORUB GEL",30GM,07/18,BG16011,53.58,75,9,1,0,12.00,03-Dec-2016,11-Aug-2021,11:30:03
"TALENT I",00,170111,"GLIMITAL 1MG TAB",10`S,07/19,TF17H246,27.37,36.5,0,0,0,12.00,03-Dec-2016,11-Aug-2021,11:30:03
"TALENT I",00,170112,"GLIMITAL 2MG TAB",10`S,07/19,TF17H247,43.42,57.9,0,0,0,12.00,03-Dec-2016,11-Aug-2021,11:30:03
INTEGRAC,GL1,017188,"DYCERIN OA TAB",10`S,04/18,DOT16001,221.86,312,0,0,0,18.00,03-Dec-2016,11-Aug-2021,11:30:03
FOURRTS,FR3,078243,"MELFIL CREAM-50GM",50GM,12/18,468,400.05,550,5,1,0,18.00,05-Dec-2016,11-Aug-2021,11:30:03
FOURRTS,FR3,28196,"NOCTURA SYRUP-100ML",100ML,03/23,MR532,148.57,208,0,0,21,12.00,05-Dec-2016,11-Aug-2021,11:30:03
FOURRTS,FR1,28197,"UBI-Q F CAP",10`S,07/20,FC18033,147.8,218,0,0,0,18.00,05-Dec-2016,11-Aug-2021,11:30:03
FOURRTS,FR1,28198,"FILVESTIN TOTAL SACHETS -10GM",10GM,12/20,FT019,85.42,126,0,0,0,18.00,05-Dec-2016,11-Aug-2021,11:30:03
"KOYE PHA",00,40083,"AMUCOE 100",10`S,10/18,GC160637,60.19,79,0,0,0,12.00,05-Dec-2016,11-Aug-2021,11:30:03
"KOYE PHA",00,40084,AMUCOE-NAC,10`S,04/23,E0136,111.43,156,0,0,17,12.00,05-Dec-2016,11-Aug-2021,11:30:03
"INTAS PH",I10,321131,"LIPICURE  CF 10 CAP",10`S,03/21,KY0778,120.71,169,0,0,0,12.00,05-Dec-2016,11-Aug-2021,11:30:03
"INTAS PH",I10,321132,"LIPICURE CF 20 CAP",10`S,08/18,KT2563,147.71,206.8,0,0,0,12.00,05-Dec-2016,11-Aug-2021,11:30:03
"INTAS PH",I15,321133,"OLOPINE KT DROP",5ML,04/22,L1820010,103.57,145,0,0,26,12.00,05-Dec-2016,11-Aug-2021,11:30:03
"IPCA LAB",00,05625,INSPIRAL-10,,,,0,0,0,0,0,12.00,05-Dec-2016,11-Aug-2021,11:30:03
"MICRO LA",MR3,08455,"FINTRIX CREAM 10 GM",10GM,11/20,38,63.57,89,0,0,0,12.00,05-Dec-2016,11-Aug-2021,11:30:03
"MICRO LA",MR3,08456,"SECALIA   LOTION  200ML",200ML,01/18,SCLE033,223.21,290,0,0,0,12.00,05-Dec-2016,11-Aug-2021,11:30:03
MACLEODS,M1,82869,"INSTARISE  50",4`S,09/19,ASA602A,85.71,120,1,6,0,12.00,05-Dec-2016,11-Aug-2021,11:30:03
MACLEODS,M1,82870,"INSTARISE  100",4`S,01/20,ASB706A,165.71,232,1,6,0,12.00,05-Dec-2016,11-Aug-2021,11:30:03
MACLEODS,M2,82871,"MACPROX DP 250",10`S,02/23,"PHUAU31        ",44.36,62.1,0,0,14,12.00,05-Dec-2016,11-Aug-2021,11:30:03
MACLEODS,M2,82872,"MACPROX DP 500",10`S,02/23,"PHUAV31        ",62.86,88,0,0,20,12.00,05-Dec-2016,11-Aug-2021,11:30:03
MACLEODS,M1,82873,"SENSICLAV 625 (10`S)",10`S,03/23,JAB21090A,108.78,152.29,5,1,0,12.00,05-Dec-2016,11-Aug-2021,11:30:03
DR.REDDY,D18,31386,"CRESP 40MG  PFS#",0.40ML,11/23,N200246D,1000.13,2499,0,0,58,12.00,06-Dec-2016,11-Aug-2021,11:30:03
DR.REDDY,D18,31387,"CRESP  25MG  PFS#",0.42ML,08/23,N200074C,861,1749,0,0,12,12.00,06-Dec-2016,11-Aug-2021,11:30:03
"WOAKES P",00,02320,"HB BEST SYP",200ML,01/18,SP-14316,102.86,135,0,0,0,18.00,06-Dec-2016,11-Aug-2021,11:30:03
"CROSS Q",00,02319,"KAZEGLOSS CONDITIONER",60ML,12/18,949,203.39,300,0,0,0,18.00,06-Dec-2016,11-Aug-2021,11:30:03
"CROSS Q",00,02318,"KAZEGLOSS HAIR OIL",100ML,10/19,55,114.57,169,0,0,0,18.00,06-Dec-2016,11-Aug-2021,11:30:03
"WOAKES P",00,02317,"WOKXIME 200",10`S,08/22,CT2352V,175.08,245,0,0,26,12.00,06-Dec-2016,11-Aug-2021,11:30:03
"WOAKES P",00,02316,"WOXVIT CAP",10`S,07/22,BGF-777,115.26,170,0,0,11,18.00,06-Dec-2016,11-Aug-2021,11:30:03
"AJANTA P",AJ13,078244,"LUCOZ POW",30GM,10/18,CLU101,264.29,370,0,0,0,12.00,06-Dec-2016,11-Aug-2021,11:30:03
"AJANTA P",AJ9,078245,"IMULAC 100GM",100GM,10/21,CL136,174.92,258,0,0,6,18.00,06-Dec-2016,11-Aug-2021,11:30:03
DR.REDDY,D2,31388,"NISE AT 100+4MG TAB",10`S,09/18,GT161408,109.72,144,0,0,0,12.00,06-Dec-2016,11-Aug-2021,11:30:03
INDOCO,IN4,06197,"IRIVISC LIQUIGEL",10ML,08/22,ICJ1IBA3,101.92,142.69,9,1,12,12.00,06-Dec-2016,11-Aug-2021,11:30:03
INDOCO,00,06198,"MACUCHEK CAP",15`S,10/22,MAA1KB1S,235.71,330,5,1,5,12.00,06-Dec-2016,11-Aug-2021,11:30:03
HIMERUS,00,0202,"BACTBLEND CAP",10`S,02/22,AC20033,156.77,220,10,1,0,12.00,06-Dec-2016,11-Aug-2021,11:30:03
HIMERUS,00,0203,"STONEHALT CAP",10`S,07/21,BL-4762,87.93,130,10,1,0,18.00,06-Dec-2016,11-Aug-2021,11:30:03
NGS,00,41824,"CALDIPRO - PLUS CAP",10`S,04/22,BS-2011188,171.51,240,0,0,105,12.00,06-Dec-2016,11-Aug-2021,11:30:03
NGS,00,41825,"HAEMGEL  XT CAP",10`S,03/21,BS-1910057,89.36,125,0,0,0,12.00,06-Dec-2016,11-Aug-2021,11:30:03
NGS,00,41826,"ISOBLESS  CAP",10`S,11/19,BS-1806133,158.78,220,0,0,0,12.00,06-Dec-2016,11-Aug-2021,11:30:03
NGS,00,41827,"ISOPRIDE  TAB",10`S,10/18,BT-1611107,53.9,70,10,1,0,12.00,06-Dec-2016,11-Aug-2021,11:30:03
NGS,00,41828,"OXYZORB CAP",10`S,10/22,BS-2105127,164.28,230,0,0,130,12.00,06-Dec-2016,11-Aug-2021,11:30:03
HIMALAYA,HM2,74228,"ALTHEA CREAM",60GM,02/18,16600146,54.18,75,0,0,0,12.00,06-Dec-2016,11-Aug-2021,11:30:03
ERIS,ER9,10967,".CERESTAR TAB",10`S,01/19,BX17001,131.86,194.5,0,0,0,12.00,07-Dec-2016,11-Aug-2021,11:30:03
GLENMARK,GL12,017189,"SYNTRAN 100MG (10`S)",10`S,05/23,5202038,157.14,220,20,1,270,12.00,08-Dec-2016,11-Aug-2021,11:30:03
"ARISTO P",AR4,9760,"SMUTH L SYP",150ML,09/22,DPK201872,140.54,196.75,0,0,12,12.00,09-Dec-2016,11-Aug-2021,11:30:03
"FDC LIMI",F3,42778,"ZOCON KZ SHAMPOO (5ML)",5ML,09/18,376J005,13.09,17,0,0,0,12.00,09-Dec-2016,11-Aug-2021,11:30:03
RONYD,RO3,26199,"RONYGLIM  MV1 TAB",10`S,12/21,GT200083,53.57,75,0,0,10,12.00,09-Dec-2016,11-Aug-2021,11:30:03
RONYD,RO1,26200,"PICPRO DRY SYP",30ML,10/19,PDF-1167,36.95,54.5,0,0,0,18.00,09-Dec-2016,11-Aug-2021,11:30:03
MESOVA,00,6009,"MESOKETZ SOAP",75GM,11/21,BMK1901,100.35,148,0,0,0,18.00,10-Dec-2016,11-Aug-2021,11:30:03
WALLACE,W4,95240,"WALAPHAGE G1 FORTE",15`S,10/20,PHXAH03,73.29,102.6,10,1,0,12.00,10-Dec-2016,11-Aug-2021,11:30:03
WALLACE,W4,95241,"WALAPHAGE G2 FORTE",15`S,10/18,MT160977,84.29,118,0,0,0,12.00,10-Dec-2016,11-Aug-2021,11:30:03
EMCURE,E17,19602,"CEASTRA 100MG CAP",4`S,06/20,E16BN18009,37.68,52.75,0,0,0,12.00,12-Dec-2016,11-Aug-2021,11:30:03
EMCURE,E17,19603,"CEASTRA 200MG CAP",4`S,01/21,E16BO19001,82.79,115.9,0,0,0,12.00,12-Dec-2016,11-Aug-2021,11:30:03
EMCURE,E17,19604,"IMINORAL 50MG CAP",5`S,01/23,C21B001,209.95,275.56,0,0,13,5.00,12-Dec-2016,11-Aug-2021,11:30:03
EMCURE,E17,19605,"IMINORAL 25MG CAP",5`S,07/18,C16H001,97.92,128.52,0,0,0,5.00,12-Dec-2016,11-Aug-2021,11:30:03
"INTAS PH",I12,321134,"PEXEP PLUS 12.5MG CAP",10`S,04/23,K2101192,124.29,174,0,0,83,12.00,12-Dec-2016,11-Aug-2021,11:30:03
"INTAS PH",I12,321135,"PEXEP PLUS 25MG CAP",10`S,04/23,K2101222,167.14,234,0,0,61,12.00,12-Dec-2016,11-Aug-2021,11:30:03
ROSTRUME,00,10178,"TYGASE SYP",200ML,12/17,IMF-1755,96,120,0,0,0,0.00,12-Dec-2016,11-Aug-2021,11:30:03
FRANCO,FC2,03978,"GLYCIPHAGE LPG1 TAB",10`S,11/19,MC17003,35.71,50,0,0,0,12.00,14-Dec-2016,11-Aug-2021,11:30:03
FRANCO,FC2,03979,"GLYCIPHAGE LPG2 TAB",10`S,02/20,MC18002,49.6,69.44,0,0,0,12.00,14-Dec-2016,11-Aug-2021,11:30:03
FRANCO,FC2,03985,"PRENEUROLIN PLUS",10`S,11/19,TH18019,89.5,125.3,0,0,0,12.00,14-Dec-2016,11-Aug-2021,11:30:03
"AJANTA P",AJ14,078246,"LICOZAC CREAM (30GM)",30GM,09/18,M666,264.29,370,0,0,0,12.00,14-Dec-2016,11-Aug-2021,11:30:03
"AJANTA P",AJ14,078247,"LICOZAC POW",30GM,10/18,CLO101,284.79,370,0,0,0,12.00,14-Dec-2016,11-Aug-2021,11:30:03
"AJANTA P",AJ6,078248,"ITAPRO POW",50GM,09/18,SP16-039,110.48,145,0,0,0,12.00,14-Dec-2016,11-Aug-2021,11:30:03
"MSN LABO",MS3,34036,"ROSUR 5 TAB",10`S,01/24,BRB02167A,52.99,74.19,0,0,12,12.00,14-Dec-2016,11-Aug-2021,11:30:03
"MSN LABO",MS3,34037,"ROSUR 10 TAB",10`S,03/24,BRB04147B,97.5,136.5,0,0,83,12.00,14-Dec-2016,11-Aug-2021,11:30:03
"MSN LABO",MS3,34038,"ROSUR 20 TAB",10`S,09/23,BRA10226B,169.57,237.4,0,0,12,12.00,14-Dec-2016,11-Aug-2021,11:30:03
"MSN LABO",MS3,34039,"ROSUR F-10",10`S,02/24,BRB03159A,144.14,201.79,0,0,30,12.00,14-Dec-2016,11-Aug-2021,11:30:03
MANKIND,MN7,84782,"LULIBRUT CREAM",10GM,09/22,H3AIT006,113.57,159,0,0,14,12.00,15-Dec-2016,11-Aug-2021,11:30:03
ZYDUS,Z1,251051,"NUCOXIA  D3",10`S,05/23,S100907,130.5,182.7,0,0,12,12.00,15-Dec-2016,11-Aug-2021,11:30:03
GLENMARK,GL27,017488,"GLIMULIN 2MF FORTE",15`S,09/22,05201828,173.57,243,0,0,16,12.00,15-Dec-2016,11-Aug-2021,11:30:03
"ASHES LI",00,01196,ASHG+,10`S,09/20,EB190164,128.53,190,10,1,0,18.00,15-Dec-2016,11-Aug-2021,11:30:03
"SUN PHAR",S4,63036,"COMBIPAT STERILE SOLUTION.",5ML,12/22,FHY0055,125.71,176,0,0,50,12.00,15-Dec-2016,11-Aug-2021,11:30:03
